CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKETERNAL26-MAY-2026,230.6500000,229.8700000,230.8900000,226.4000000,226.6900000,226.6900000,-1.7100000,5991.0000000,213400.0000000,88.0000000,48692787.5000000
FUTSTKEXIDEIND30-MAR-2026,318.6500000,318.1500000,321.7000000,310.9000000,311.7000000,311.7000000,-2.1800000,15484.0000000,2354400.0000000,1308.0000000,741599280.0000000
FUTSTKEXIDEIND26-MAY-2026,322.6000000,325.0000000,325.2500000,315.3000000,315.8500000,315.8500000,-2.0900000,90.0000000,50400.0000000,28.0000000,16115760.0000000
FUTSTKEXIDEIND28-APR-2026,320.3000000,323.4500000,323.5500000,313.0000000,313.8000000,313.8000000,-2.0200000,858.0000000,271800.0000000,151.0000000,86065830.0000000
FUTIDXFINNIFTY28-APR-2026,26855.2000000,26855.2000000,26855.2000000,26130.0000000,26135.5000000,26135.5000000,-2.6700000,26.0000000,1200.0000000,20.0000000,31542540.0000000
FUTIDXFINNIFTY26-MAY-2026,26844.9000000,0.0000000,0.0000000,0.0000000,,26219.4000000,-2.3300000,0.0000000,0.0000000,0.0000000,0.0000000
FUTIDXFINNIFTY30-MAR-2026,26683.8000000,26690.4000000,26690.4000000,25958.2000000,26003.8000000,26003.8000000,-2.5400000,1081.0000000,19080.0000000,318.0000000,500503962.0000000
FUTSTKHUDCO30-MAR-2026,180.7100000,179.9000000,182.8000000,177.2400000,178.0100000,178.0100000,-1.4900000,13838.0000000,5472300.0000000,1972.0000000,982648590.0000000
FUTSTKHUDCO28-APR-2026,181.2700000,183.0000000,183.4500000,178.3800000,178.8600000,178.8600000,-1.3200000,555.0000000,555000.0000000,200.0000000,100155910.5000000
FUTSTKIOC28-APR-2026,159.5200000,160.3200000,162.5000000,159.2400000,160.0200000,160.0200000,0.3100000,617.0000000,1486875.0000000,305.0000000,239098275.0000000
FUTSTKIOC26-MAY-2026,160.1900000,160.9700000,163.0000000,160.8500000,160.8600000,160.8600000,0.4100000,208.0000000,131625.0000000,27.0000000,21304335.0000000
FUTSTKIOC30-MAR-2026,158.4600000,159.2500000,161.7000000,158.1800000,159.0400000,159.0400000,0.3600000,19921.0000000,23468250.0000000,4814.0000000,3744428853.7500000
FUTSTKJSWSTEEL26-MAY-2026,1228.5000000,1235.3000000,1235.3000000,1190.0000000,1190.0000000,1190.0000000,-3.1300000,52.0000000,13500.0000000,20.0000000,16269457.5000000
FUTSTKJSWSTEEL28-APR-2026,1226.9000000,1228.8000000,1234.8000000,1184.1000000,1184.9000000,1184.9000000,-3.4200000,8628.0000000,306450.0000000,454.0000000,366256957.5000000
FUTSTKJSWSTEEL30-MAR-2026,1219.7000000,1223.5000000,1227.1000000,1173.3000000,1179.2000000,1179.2000000,-3.3200000,68803.0000000,5007825.0000000,7419.0000000,5983033477.5000000
FUTSTKM&M26-MAY-2026,3332.4000000,3323.6000000,3325.6000000,3205.0000000,3213.9000000,3213.9000000,-3.5500000,475.0000000,38400.0000000,192.0000000,124495100.0000000
FUTSTKM&M30-MAR-2026,3299.7000000,3292.0000000,3299.0000000,3166.1000000,3174.6000000,3174.6000000,-3.7900000,86499.0000000,1967800.0000000,9839.0000000,6322153640.0000000
FUTSTKM&M28-APR-2026,3321.8000000,3310.0000000,3310.0000000,3187.3000000,3197.3000000,3197.3000000,-3.7400000,2272.0000000,177400.0000000,887.0000000,572759640.0000000
FUTSTKPHOENIXLTD30-MAR-2026,1614.0000000,1606.5000000,1621.0000000,1575.2000000,1580.2000000,1580.2000000,-2.0900000,11568.0000000,331450.0000000,947.0000000,528511970.0000000
FUTSTKPHOENIXLTD28-APR-2026,1626.1000000,1615.7000000,1620.0000000,1584.4000000,1584.4000000,1584.4000000,-2.5600000,202.0000000,3850.0000000,11.0000000,6165180.0000000
FUTSTKPHOENIXLTD26-MAY-2026,1631.7000000,0.0000000,0.0000000,0.0000000,,1593.8000000,-2.3200000,2.0000000,0.0000000,0.0000000,0.0000000
FUTSTKPREMIERENE26-MAY-2026,753.3500000,778.9500000,790.0000000,758.0000000,762.6000000,762.6000000,1.2200000,57.0000000,41975.0000000,73.0000000,32144886.2500000
FUTSTKPREMIERENE30-MAR-2026,750.5500000,753.1000000,790.0000000,753.1000000,769.4000000,769.4000000,2.5100000,13800.0000000,5138200.0000000,8936.0000000,3964930871.2500000
FUTSTKPREMIERENE28-APR-2026,751.5500000,757.0000000,790.0000000,757.0000000,764.0500000,764.0500000,1.6600000,333.0000000,514050.0000000,894.0000000,394879985.0000000
FUTSTKSRF26-MAY-2026,2634.5000000,2637.0000000,2637.0000000,2512.8000000,2523.4000000,2523.4000000,-4.2100000,72.0000000,10000.0000000,50.0000000,25566400.0000000
FUTSTKSRF30-MAR-2026,2604.7000000,2613.0000000,2616.5000000,2475.3000000,2489.0000000,2489.0000000,-4.4400000,18114.0000000,1068000.0000000,5340.0000000,2694079480.0000000
FUTSTKSRF28-APR-2026,2618.8000000,2620.0000000,2620.0000000,2492.1000000,2503.0000000,2503.0000000,-4.4200000,385.0000000,48400.0000000,242.0000000,122710180.0000000
FUTSTKAMBUJACEM26-MAY-2026,468.8500000,473.5000000,474.3000000,462.5500000,462.9000000,462.9000000,-1.2600000,206.0000000,46200.0000000,44.0000000,21685702.5000000
FUTSTKAMBUJACEM28-APR-2026,466.9500000,470.0000000,475.0000000,459.5000000,461.3000000,461.3000000,-1.2000000,5122.0000000,322350.0000000,307.0000000,150773910.0000000
FUTSTKAMBUJACEM30-MAR-2026,464.2500000,465.7000000,472.6500000,456.6500000,458.4500000,458.4500000,-1.2400000,46612.0000000,3688650.0000000,3513.0000000,1714805977.5000000
FUTSTKAUBANK30-MAR-2026,944.5000000,942.4000000,947.4000000,916.1000000,918.6000000,918.6000000,-2.7400000,23747.0000000,3223000.0000000,3223.0000000,2994835500.0000000
FUTSTKAUBANK26-MAY-2026,952.4000000,948.5000000,953.9000000,927.1500000,928.7500000,928.7500000,-2.4800000,98.0000000,74000.0000000,74.0000000,68984850.0000000
FUTSTKAUBANK28-APR-2026,949.7000000,949.7000000,952.9500000,921.8500000,924.3000000,924.3000000,-2.6700000,845.0000000,401000.0000000,401.0000000,375554950.0000000
FUTSTKBDL28-APR-2026,1378.4000000,1392.3000000,1410.1000000,1333.0000000,1347.0000000,1347.0000000,-2.2700000,1947.0000000,343350.0000000,981.0000000,466823210.0000000
FUTSTKBDL30-MAR-2026,1390.7000000,1392.5000000,1427.6000000,1341.9000000,1358.1000000,1358.1000000,-2.3400000,13552.0000000,1946350.0000000,5561.0000000,2672717285.0000000
FUTSTKBDL26-MAY-2026,1370.0000000,1378.0000000,1400.7000000,1331.0000000,1343.2000000,1343.2000000,-1.9500000,182.0000000,41650.0000000,119.0000000,56590485.0000000
FUTSTKCUMMINSIND26-MAY-2026,4773.1000000,4780.0000000,4879.3000000,4669.8000000,4675.1000000,4675.1000000,-2.0500000,24.0000000,11800.0000000,59.0000000,56649160.0000000
FUTSTKCUMMINSIND28-APR-2026,4767.7000000,4761.0000000,4853.4000000,4646.0000000,4657.9000000,4657.9000000,-2.3000000,199.0000000,38600.0000000,193.0000000,183927440.0000000
FUTSTKCUMMINSIND30-MAR-2026,4742.7000000,4789.5000000,4834.0000000,4624.2000000,4634.8000000,4634.8000000,-2.2700000,17228.0000000,626000.0000000,3130.0000000,2953386720.0000000
FUTSTKDIXON30-MAR-2026,10965.0000000,10980.0000000,11066.0000000,10501.0000000,10572.0000000,10572.0000000,-3.5800000,49986.0000000,1351400.0000000,27028.0000000,14520454300.0000000
FUTSTKDIXON28-APR-2026,11032.0000000,11056.0000000,11102.0000000,10551.0000000,10619.0000000,10619.0000000,-3.7400000,3590.0000000,157700.0000000,3154.0000000,1703618050.0000000
FUTSTKDIXON26-MAY-2026,11091.0000000,11000.0000000,11154.0000000,10630.0000000,10683.0000000,10683.0000000,-3.6700000,521.0000000,20150.0000000,403.0000000,218276450.0000000
FUTSTKGODREJCP30-MAR-2026,1114.1000000,1114.7000000,1119.3000000,1087.0000000,1092.4000000,1092.4000000,-1.9400000,17314.0000000,1291500.0000000,2583.0000000,1424934750.0000000
FUTSTKGODREJCP26-MAY-2026,1120.4000000,1112.4000000,1112.4000000,1112.4000000,1112.4000000,1103.9000000,-1.4700000,3.0000000,500.0000000,1.0000000,556200.0000000
FUTSTKGODREJCP28-APR-2026,1118.8000000,1110.9000000,1116.6000000,1094.7000000,1102.1000000,1102.1000000,-1.4900000,102.0000000,23000.0000000,46.0000000,25478150.0000000
FUTSTKHAL26-MAY-2026,4100.3000000,4125.4000000,4161.5000000,4030.0000000,4049.4000000,4049.4000000,-1.2400000,1113.0000000,26400.0000000,176.0000000,107646735.0000000
FUTSTKHAL28-APR-2026,4079.2000000,4100.0000000,4146.0000000,4007.9000000,4031.6000000,4031.6000000,-1.1600000,4456.0000000,149400.0000000,996.0000000,606645705.0000000
FUTSTKHAL30-MAR-2026,4056.0000000,4042.0000000,4117.7000000,3980.7000000,4008.0000000,4008.0000000,-1.1800000,64828.0000000,1518750.0000000,10125.0000000,6121133700.0000000
FUTSTKICICIBANK26-MAY-2026,1327.4000000,1320.7000000,1324.9000000,1309.0000000,1311.4000000,1311.4000000,-1.2000000,1397.0000000,140700.0000000,201.0000000,185172190.0000000
FUTSTKICICIBANK28-APR-2026,1320.9000000,1312.1000000,1317.6000000,1301.4000000,1304.4000000,1304.4000000,-1.2400000,13363.0000000,1265600.0000000,1808.0000000,1656277350.0000000
FUTSTKICICIBANK30-MAR-2026,1315.2000000,1304.1000000,1309.9000000,1293.1000000,1296.2000000,1296.2000000,-1.4400000,167877.0000000,13046600.0000000,18638.0000000,16963962890.0000000
FUTSTKINDUSINDBK26-MAY-2026,911.9500000,913.4500000,918.7500000,886.1000000,887.3500000,887.3500000,-2.6900000,342.0000000,53900.0000000,77.0000000,48356525.0000000
FUTSTKINDUSINDBK30-MAR-2026,902.7000000,901.7000000,909.8000000,873.6000000,876.4000000,876.4000000,-2.9100000,51935.0000000,5408200.0000000,7726.0000000,4804666125.0000000
FUTSTKINDUSINDBK28-APR-2026,908.4000000,905.0000000,915.4500000,880.7000000,882.1000000,882.1000000,-2.8900000,4801.0000000,1533700.0000000,2191.0000000,1379894880.0000000
FUTSTKKPITTECH26-MAY-2026,701.8000000,715.0000000,715.0000000,688.5500000,689.5500000,689.5500000,-1.7400000,128.0000000,9350.0000000,22.0000000,6518182.5000000
FUTSTKKPITTECH30-MAR-2026,697.0000000,695.0000000,709.4500000,681.0500000,684.3500000,684.3500000,-1.8100000,16945.0000000,1395700.0000000,3284.0000000,965896395.0000000
FUTSTKKPITTECH28-APR-2026,699.0500000,699.0000000,711.0000000,683.0000000,685.8000000,685.8000000,-1.8900000,1333.0000000,109650.0000000,258.0000000,76173260.0000000
FUTSTKLTM30-MAR-2026,4327.8000000,4342.1000000,4372.0000000,4231.0000000,4239.0000000,4239.0000000,-2.0500000,21782.0000000,331500.0000000,2210.0000000,1419618105.0000000
FUTSTKLTM26-MAY-2026,4373.6000000,4306.5000000,4306.5000000,4271.0000000,4271.0000000,4311.8000000,-1.4100000,50.0000000,1500.0000000,10.0000000,6429225.0000000
FUTSTKLTM28-APR-2026,4326.4000000,4366.8000000,4366.8000000,4225.8000000,4231.2000000,4231.2000000,-2.2000000,727.0000000,31800.0000000,212.0000000,135547530.0000000
FUTSTKSBILIFE30-MAR-2026,1969.4000000,2014.8000000,2014.8000000,1930.3000000,1939.8000000,1939.8000000,-1.5000000,23916.0000000,1010625.0000000,2695.0000000,1965814125.0000000
FUTSTKSBILIFE26-MAY-2026,1986.6000000,1969.4000000,1970.0000000,1969.4000000,1970.0000000,1960.9000000,-1.2900000,72.0000000,750.0000000,2.0000000,1477275.0000000
FUTSTKSBILIFE28-APR-2026,1982.4000000,1980.7000000,1980.7000000,1944.0000000,1950.6000000,1950.6000000,-1.6000000,331.0000000,43125.0000000,115.0000000,84450337.5000000
FUTSTKSUPREMEIND28-APR-2026,3939.1000000,3979.0000000,4054.0000000,3957.9000000,4031.5000000,4031.5000000,2.3400000,199.0000000,26075.0000000,149.0000000,104881122.5000000
FUTSTKSUPREMEIND26-MAY-2026,3962.5000000,4007.4000000,4049.9000000,3986.2000000,4049.9000000,4049.9000000,2.2000000,9.0000000,700.0000000,4.0000000,2815120.0000000
FUTSTKSUPREMEIND30-MAR-2026,3936.0000000,4009.2000000,4052.4000000,3936.0000000,4037.3000000,4037.3000000,2.5700000,9740.0000000,709275.0000000,4053.0000000,2846041415.0000000
FUTSTKSWIGGY28-APR-2026,291.4500000,288.1500000,293.5000000,281.0000000,281.8500000,281.8500000,-3.2900000,1850.0000000,731900.0000000,563.0000000,209134835.0000000
FUTSTKSWIGGY30-MAR-2026,293.9500000,293.0000000,296.0000000,283.3000000,284.5500000,284.5500000,-3.1900000,38948.0000000,7449000.0000000,5730.0000000,2144740780.0000000
FUTSTKSWIGGY26-MAY-2026,289.2000000,291.0000000,291.3500000,279.2500000,280.0000000,280.0000000,-3.1800000,148.0000000,22100.0000000,17.0000000,6321120.0000000
FUTSTKTORNTPHARM28-APR-2026,4443.0000000,4440.3000000,4462.0000000,4430.5000000,4439.2000000,4439.2000000,-0.0800000,177.0000000,12750.0000000,51.0000000,56687475.0000000
FUTSTKTORNTPHARM26-MAY-2026,4465.7000000,4465.7000000,4466.0000000,4465.7000000,4466.0000000,4482.2000000,0.3600000,7.0000000,1000.0000000,4.0000000,4465850.0000000
FUTSTKTORNTPHARM30-MAR-2026,4441.5000000,4463.9000000,4464.5000000,4422.5000000,4438.7000000,4438.7000000,-0.0600000,10866.0000000,417750.0000000,1671.0000000,1855681325.0000000
FUTSTKTVSMOTOR28-APR-2026,3801.4000000,3778.5000000,3811.0000000,3609.7000000,3615.3000000,3615.3000000,-4.8900000,393.0000000,85575.0000000,489.0000000,315264757.5000000
FUTSTKTVSMOTOR26-MAY-2026,3819.7000000,3818.0000000,3818.0000000,3630.0000000,3635.9000000,3635.9000000,-4.8100000,58.0000000,10150.0000000,58.0000000,37609407.5000000
FUTSTKTVSMOTOR30-MAR-2026,3783.4000000,3810.0000000,3810.0000000,3586.3000000,3597.2000000,3597.2000000,-4.9200000,46069.0000000,1457575.0000000,8329.0000000,5333165005.0000000
FUTSTKVEDL26-MAY-2026,721.6500000,723.0000000,742.7000000,718.3500000,719.2500000,719.2500000,-0.3300000,2723.0000000,317400.0000000,276.0000000,232320297.5000000
FUTSTKVEDL28-APR-2026,721.1000000,725.0000000,742.6000000,717.7500000,719.0000000,719.0000000,-0.2900000,4695.0000000,1519150.0000000,1321.0000000,1107772862.5000000
FUTSTKVEDL30-MAR-2026,719.3000000,723.0000000,741.2500000,715.2500000,717.3500000,717.3500000,-0.2700000,51918.0000000,16425450.0000000,14283.0000000,11945360327.5000000
FUTSTKBIOCON30-MAR-2026,397.6500000,397.9500000,404.0000000,395.7500000,396.7000000,396.7000000,-0.2300000,14067.0000000,7992500.0000000,3197.0000000,3200970375.0000000
FUTSTKBIOCON26-MAY-2026,402.4000000,402.5000000,408.0000000,400.7500000,401.2000000,401.2000000,-0.2900000,215.0000000,100000.0000000,40.0000000,40502500.0000000
FUTSTKBIOCON28-APR-2026,400.2500000,401.0000000,406.5000000,398.5000000,399.4000000,399.4000000,-0.2100000,764.0000000,1357500.0000000,543.0000000,548380500.0000000
FUTSTKCHOLAFIN28-APR-2026,1638.7000000,1635.4000000,1635.4000000,1567.2000000,1569.9000000,1569.9000000,-4.1900000,263.0000000,93750.0000000,150.0000000,149731562.5000000
FUTSTKCHOLAFIN30-MAR-2026,1630.3000000,1630.3000000,1630.3000000,1555.6000000,1561.1000000,1561.1000000,-4.2400000,26399.0000000,2697500.0000000,4316.0000000,4283301500.0000000
FUTSTKCHOLAFIN26-MAY-2026,1640.3000000,1631.1000000,1635.9000000,1574.4000000,1577.2000000,1577.2000000,-3.8400000,29.0000000,20625.0000000,33.0000000,33342812.5000000
FUTSTKDABUR30-MAR-2026,483.5500000,483.0000000,485.0000000,470.1500000,472.3500000,472.3500000,-2.3100000,19826.0000000,2130000.0000000,1704.0000000,1015589937.5000000
FUTSTKDABUR26-MAY-2026,488.6500000,484.9500000,487.0000000,480.0000000,480.0000000,477.3000000,-2.3200000,80.0000000,15000.0000000,12.0000000,7245437.5000000
FUTSTKDABUR28-APR-2026,487.0500000,485.8000000,485.8000000,474.7500000,475.4500000,475.4500000,-2.3800000,396.0000000,98750.0000000,79.0000000,47328000.0000000
FUTSTKFORTIS30-MAR-2026,886.5000000,897.3500000,897.3500000,877.1500000,882.2000000,882.2000000,-0.4800000,14625.0000000,807550.0000000,1042.0000000,713225292.5000000
FUTSTKFORTIS28-APR-2026,892.8000000,892.6500000,893.0000000,883.8500000,889.3000000,889.3000000,-0.3900000,272.0000000,34100.0000000,44.0000000,30308893.7500000
FUTSTKFORTIS26-MAY-2026,892.1000000,897.1500000,897.1500000,890.0000000,896.0000000,896.0000000,0.4300000,28.0000000,4650.0000000,6.0000000,4157758.7500000
FUTSTKGMRAIRPORT26-MAY-2026,97.2100000,97.6500000,98.5400000,95.0000000,95.1400000,95.1400000,-2.1200000,197.0000000,613800.0000000,88.0000000,58933658.2500000
FUTSTKGMRAIRPORT28-APR-2026,96.4300000,95.7400000,97.9800000,94.3500000,94.5800000,94.5800000,-1.9100000,605.0000000,2162250.0000000,310.0000000,208141951.5000000
FUTSTKGMRAIRPORT30-MAR-2026,95.8600000,95.8000000,97.4000000,93.6800000,93.9500000,93.9500000,-1.9900000,19787.0000000,12192300.0000000,1748.0000000,1163329839.0000000
FUTSTKHDFCBANK26-MAY-2026,859.4000000,857.2500000,857.3500000,838.7000000,843.9000000,843.9000000,-1.8000000,2776.0000000,580250.0000000,1055.0000000,490663030.0000000
FUTSTKHDFCBANK28-APR-2026,860.1000000,853.0000000,858.6500000,838.2500000,843.3000000,843.3000000,-1.9500000,68907.0000000,4756950.0000000,8649.0000000,4019179285.0000000
FUTSTKHDFCBANK30-MAR-2026,854.9000000,850.0000000,853.8500000,833.1000000,837.9500000,837.9500000,-1.9800000,531918.0000000,24401850.0000000,44367.0000000,20496952767.5000000
FUTSTKHINDZINC28-APR-2026,596.5500000,600.7500000,606.9000000,591.4500000,592.3000000,592.3000000,-0.7100000,2240.0000000,603925.0000000,493.0000000,362147240.0000000
FUTSTKHINDZINC30-MAR-2026,592.7500000,592.7500000,603.3000000,587.3000000,588.5500000,588.5500000,-0.7000000,27278.0000000,7423500.0000000,6060.0000000,4424685116.2500000
FUTSTKHINDZINC26-MAY-2026,597.1500000,606.5000000,607.6500000,594.0000000,594.2500000,594.3500000,-0.4600000,496.0000000,25725.0000000,21.0000000,15453803.7500000
FUTSTKKFINTECH30-MAR-2026,948.1000000,954.5000000,956.4000000,924.1500000,928.7000000,928.7000000,-2.0400000,4372.0000000,506000.0000000,1012.0000000,474017925.0000000
FUTSTKKFINTECH28-APR-2026,939.1000000,944.5000000,948.6000000,916.4500000,919.7000000,919.7000000,-2.0600000,480.0000000,53000.0000000,106.0000000,49273325.0000000
FUTSTKKFINTECH26-MAY-2026,936.3000000,945.5000000,945.5000000,924.1000000,924.1000000,937.4000000,0.1100000,44.0000000,3000.0000000,6.0000000,2812550.0000000
FUTSTKPFC28-APR-2026,413.8500000,414.6000000,418.2000000,408.0000000,409.2500000,409.2500000,-1.1100000,7170.0000000,1045200.0000000,804.0000000,431249455.0000000
FUTSTKPFC26-MAY-2026,415.4500000,418.1500000,420.2500000,411.0000000,411.4500000,411.4500000,-0.9600000,2426.0000000,128700.0000000,99.0000000,53379820.0000000
FUTSTKPFC30-MAR-2026,411.0500000,412.6000000,415.9000000,405.4500000,406.6500000,406.6500000,-1.0700000,40475.0000000,8230300.0000000,6331.0000000,3376176700.0000000
FUTSTKTORNTPOWER30-MAR-2026,1460.1000000,1462.0000000,1482.6000000,1439.4000000,1443.3000000,1443.3000000,-1.1500000,8081.0000000,568225.0000000,1337.0000000,828124102.5000000
FUTSTKTORNTPOWER28-APR-2026,1458.9000000,1477.1000000,1480.4000000,1439.8000000,1442.4000000,1442.4000000,-1.1300000,335.0000000,43775.0000000,103.0000000,64073170.0000000
FUTSTKVBL30-MAR-2026,437.9500000,436.6000000,443.7500000,429.6500000,431.4000000,431.4000000,-1.4900000,35891.0000000,5595750.0000000,4974.0000000,2444252231.2500000
FUTSTKVBL26-MAY-2026,444.4000000,443.8500000,448.2000000,435.0500000,436.1500000,436.1500000,-1.8500000,133.0000000,113625.0000000,101.0000000,50267925.0000000
FUTSTKVBL28-APR-2026,440.3500000,441.0000000,446.0000000,432.6500000,434.1000000,434.1000000,-1.4100000,2113.0000000,658125.0000000,585.0000000,289745437.5000000
FUTSTKZYDUSLIFE26-MAY-2026,940.0000000,943.5000000,943.5000000,933.0000000,934.2500000,934.2500000,-0.6100000,9.0000000,2700.0000000,3.0000000,2530800.0000000
FUTSTKZYDUSLIFE28-APR-2026,933.3000000,939.2000000,943.9500000,928.5000000,929.5500000,929.5500000,-0.4000000,305.0000000,114300.0000000,127.0000000,107035470.0000000
FUTSTKZYDUSLIFE30-MAR-2026,927.6000000,925.0500000,938.4500000,922.5000000,924.9000000,924.9000000,-0.2900000,10213.0000000,1138500.0000000,1265.0000000,1059907005.0000000
FUTSTKAPOLLOHOSP26-MAY-2026,7894.0000000,7869.0000000,7869.0000000,7795.0000000,7795.0000000,7795.0000000,-1.2500000,43.0000000,1375.0000000,11.0000000,10763687.5000000
FUTSTKAPOLLOHOSP30-MAR-2026,7836.5000000,7862.5000000,7862.5000000,7677.5000000,7703.0000000,7703.0000000,-1.7000000,19786.0000000,230250.0000000,1842.0000000,1781960500.0000000
FUTSTKAPOLLOHOSP28-APR-2026,7890.5000000,7832.0000000,7870.0000000,7728.0000000,7745.0000000,7745.0000000,-1.8400000,284.0000000,21375.0000000,171.0000000,166499937.5000000
FUTSTKBAJAJFINSV26-MAY-2026,1896.1000000,1886.5000000,1886.5000000,1818.0000000,1818.6000000,1818.6000000,-4.0800000,191.0000000,9750.0000000,39.0000000,17955350.0000000
FUTSTKBAJAJFINSV28-APR-2026,1885.3000000,1874.2000000,1881.1000000,1807.3000000,1809.8000000,1809.8000000,-4.0000000,1048.0000000,119000.0000000,476.0000000,218359975.0000000
FUTSTKBAJAJFINSV30-MAR-2026,1872.9000000,1876.0000000,1877.1000000,1794.6000000,1797.6000000,1797.6000000,-4.0200000,50687.0000000,1699750.0000000,6799.0000000,3095912925.0000000
FUTSTKBRITANNIA30-MAR-2026,5980.0000000,5988.0000000,6000.0000000,5911.0000000,5927.0000000,5927.0000000,-0.8800000,24702.0000000,339875.0000000,2719.0000000,2017093687.5000000
FUTSTKBRITANNIA28-APR-2026,6019.5000000,6020.0000000,6020.0000000,5951.5000000,5960.5000000,5960.5000000,-0.9800000,148.0000000,9625.0000000,77.0000000,57469312.5000000
FUTSTKBRITANNIA26-MAY-2026,6052.0000000,5980.0000000,5999.0000000,5980.0000000,5983.0000000,5989.5000000,-1.0300000,12.0000000,375.0000000,3.0000000,2245250.0000000
FUTSTKCOLPAL28-APR-2026,2223.0000000,2203.0000000,2210.4000000,2050.0000000,2056.2000000,2056.2000000,-7.5000000,1149.0000000,407700.0000000,1812.0000000,855247387.5000000
FUTSTKCOLPAL30-MAR-2026,2211.4000000,2205.0000000,2207.9000000,2042.0000000,2049.7000000,2049.7000000,-7.3100000,26387.0000000,4228875.0000000,18795.0000000,8861680305.0000000
FUTSTKCOLPAL26-MAY-2026,2225.4000000,2210.1000000,2210.1000000,2052.2000000,2057.4000000,2057.4000000,-7.5400000,276.0000000,58725.0000000,261.0000000,123133297.5000000
FUTSTKDMART30-MAR-2026,3959.6000000,3949.9000000,3989.7000000,3901.6000000,3930.9000000,3930.9000000,-0.7200000,36547.0000000,574200.0000000,3828.0000000,2265409530.0000000
FUTSTKDMART28-APR-2026,3955.0000000,3960.0000000,3976.1000000,3894.1000000,3925.8000000,3925.8000000,-0.7300000,3339.0000000,154800.0000000,1032.0000000,609773955.0000000
FUTSTKDMART26-MAY-2026,3992.9000000,3947.3000000,3978.0000000,3900.0000000,3910.1000000,3910.1000000,-2.0700000,73.0000000,3300.0000000,22.0000000,13002780.0000000
FUTSTKGODREJPROP28-APR-2026,1692.9000000,1689.5000000,1716.5000000,1658.0000000,1661.6000000,1661.6000000,-1.8400000,661.0000000,91850.0000000,334.0000000,154027720.0000000
FUTSTKGODREJPROP30-MAR-2026,1683.4000000,1699.0000000,1706.0000000,1648.2000000,1655.3000000,1655.3000000,-1.6600000,30052.0000000,1228150.0000000,4466.0000000,2055895022.5000000
